Nom recette,Nombre de commentaires,Ingrédient,Quantité,AG saturés (g),"Energie, Règlement UE N° 1169/2011 (kJ)","Energie, Règlement UE N° 1169/2011 (kcal)",Glucides (g),Lipides (g),Protéines (g),Sel chlorure de sodium (g),Sucres (g)
Sauce poisson ou viande blanche allégée,9.0,fromage blanc,7.5,0.21075,27.6,6.5775,0.4259999999999999,0.32325,0.52125,0.00825,0.375
Sauce poisson ou viande blanche allégée,9.0,persil,0.9375,0.0009375,1.6875,0.403125,0.032625,0.0059062499999999,0.03478125,0.00553125,0.00890625
Sauce tomate à la viande,13.0,ail,12.5,0.025,182.5,43.0,7.85,0.09625,2.0875,0.01375,0.30375
Sauce tomate à la viande,13.0,basilic,2.0,0.0026,2.9,0.696,0.051,0.0093999999999999,0.067,0.00056,0.0074
Sauce tomate à la viande,13.0,huile d'olive,11.25,1.71,416.25,101.25,0.0,11.23875,0.0,0.0,0.0
Sauce tomate à la viande,13.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Sauce tomate à la viande,13.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Sauce tomate à la viande,13.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Sauce tomate à la viande,13.0,thym,2.0,0.0093999999999999,8.92,2.14,0.21,0.0336,0.1112,0.00046,
Sauce tomate à la viande,13.0,tomates pelee,31.25,0.0140625,24.03125,5.71875,0.590625,0.0875,0.334375,0.0875,0.5875
Sauce tomate à la viande,13.0,viande hachee,200.0,6.0,1530.0,364.0,0.48,16.08,54.4,0.4,0.022
Sauce verte (pour viandes ou poissons),6.0,ail,2.5,0.005,36.5,8.6,1.57,0.01925,0.4175,0.00275,0.06075
Sauce verte (pour viandes ou poissons),6.0,anchois,150.0,2.4599999999999995,811.5,193.5,0.0,9.105,27.9,0.27,0.0
Sauce verte (pour viandes ou poissons),6.0,capre,3.75,0.008625,,,0.13125,0.03225,0.08175,0.1522499999999999,0.0153749999999999
Sauce verte (pour viandes ou poissons),6.0,huile d'olive,25.0,3.8,925.0,225.0,0.0,24.975,0.0,0.0,0.0
Sauce verte (pour viandes ou poissons),6.0,oeuf,27.5,0.82225,158.125,37.95,0.1952499999999999,2.60425,3.4375,0.055,0.10175
Sauce verte (pour viandes ou poissons),6.0,pain,12.5,0.04625,146.25,34.5,6.8,0.20125,1.12625,0.16,0.3425
Sauce verte (pour viandes ou poissons),6.0,persil,30.0,0.03,54.0,12.9,1.044,0.1889999999999999,1.113,0.177,0.285
Sauce verte (pour viandes ou poissons),6.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Sauce verte (pour viandes ou poissons),6.0,sucre,1.25,0.0,,,1.2475,0.0,0.0,6.750000000000001e-05,1.2475
Sauce verte (pour viandes ou poissons),6.0,vinaigre,12.5,0.0,12.175,2.825,0.0775,0.0125,0.005,0.004125,0.005
Sauce à l'époisse pour accompagner les viandes,9.0,creme semi-epaisse,50.0,1.44,159.0,38.1,2.64,2.15,1.595,0.055,2.22
Sauce à l'époisse pour accompagner les viandes,9.0,epoisse,25.0,4.275,300.0,72.5,0.0,6.125,4.35,0.44,0.0
Sauce à l'époisse pour accompagner les viandes,9.0,muscade,2.0,0.518,42.0,10.14,0.57,0.726,0.1252,0.0008,0.0598
Sauce à l'époisse pour accompagner les viandes,9.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Tajine aux 2 viandes et citrons confits,23.0,agneau,10.0,1.01,113.0,27.3,0.092,2.26,1.63,0.019,0.0063
Tajine aux 2 viandes et citrons confits,23.0,ailes de poulet,1500.0,,11775.0,2820.0,10.5,142.8,372.0,3.45,0.0
Tajine aux 2 viandes et citrons confits,23.0,aubergine,100.0,0.034,,,2.39,0.14,1.12,0.0063,2.39
Tajine aux 2 viandes et citrons confits,23.0,carotte,62.5,0.011875,49.25,11.8125,1.625,0.0625,0.34375,0.031875,0.8125
Tajine aux 2 viandes et citrons confits,23.0,citrons confit,55.0,0.0,93.5,22.11,1.727,0.0,0.6214999999999999,0.00825,1.155
Tajine aux 2 viandes et citrons confits,23.0,coriandre,5.0,0.0007,4.63,1.115,0.0435,0.026,0.1064999999999999,0.006,0.0435
Tajine aux 2 viandes et citrons confits,23.0,courgette,50.0,0.05,32.45,7.75,0.7,0.18,0.465,0.049,0.695
Tajine aux 2 viandes et citrons confits,23.0,epices pour tajine,3.75,0.1815,54.0,12.975,1.41375,0.39,0.465,0.0018,0.08025
Tajine aux 2 viandes et citrons confits,23.0,huile d'olive,7.5,1.14,277.5,67.5,0.0,7.4925,0.0,0.0,0.0
Tajine aux 2 viandes et citrons confits,23.0,miel,7.5,0.0,,,6.1275,0.0,0.042,0.00075,5.985
Tajine aux 2 viandes et citrons confits,23.0,oignon,50.0,0.0,84.5,20.1,3.365,0.0,0.78,0.0,2.5
Tajine aux 2 viandes et citrons confits,23.0,pilons de poulet,1500.0,37.35,9720.0,2325.0,0.0,135.75000000000003,275.99999999999994,3.45,0.0
Tajine aux 2 viandes et citrons confits,23.0,pois chiche,62.5,0.2875,386.25,91.875,11.0625,1.875,5.19375,0.016875,0.1875
Tajine aux 2 viandes et citrons confits,23.0,raisins sec,37.5,0.11625,510.0,120.375,27.45,0.3375,1.125,0.004875,26.3625
Tajine aux 2 viandes et citrons confits,23.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tajine aux 2 viandes et citrons confits,23.0,tomates pelee,31.25,0.0140625,24.03125,5.71875,0.590625,0.0875,0.334375,0.0875,0.5875
Tarte aux champignons et à la viande,12.0,ail,2.0,0.004,29.2,6.88,1.256,0.0154,0.3339999999999999,0.0022,0.0486
Tarte aux champignons et à la viande,12.0,carotte,62.5,0.011875,49.25,11.8125,1.625,0.0625,0.34375,0.031875,0.8125
Tarte aux champignons et à la viande,12.0,champignon de Pari,125.0,0.225,201.25,48.0,5.6625,0.75,5.55,0.035,0.0
Tarte aux champignons et à la viande,12.0,gruyere,2.0,0.396,35.2,8.46,0.0,0.6920000000000001,0.5579999999999999,0.016,0.0
Tarte aux champignons et à la viande,12.0,oeuf,13.75,0.411125,79.0625,18.975,0.0976249999999999,1.302125,1.71875,0.0275,0.050875
Tarte aux champignons et à la viande,12.0,pate feuilletee,50.0,7.95,1110.0,265.5,27.05,15.5,3.94,0.785,0.15
Tarte aux champignons et à la viande,12.0,persil,3.75,0.00375,6.75,1.6125,0.1305,0.0236249999999999,0.139125,0.022125,0.035625
Tarte aux champignons et à la viande,12.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Tarte aux champignons et à la viande,12.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tarte aux champignons et à la viande,12.0,steak,100.0,0.73,873.0,208.0,20.8,7.1,13.4,1.0,3.97
Tarte aux oignons et à la viande,28.0,champignon de Pari,41.66666666666666,0.075,67.08333333333333,15.999999999999998,1.8875,0.2499999999999999,1.85,0.0116666666666666,0.0
Tarte aux oignons et à la viande,28.0,creme epaisse,10.0,0.288,31.8,7.62,0.528,0.43,0.319,0.011,0.444
Tarte aux oignons et à la viande,28.0,fond de veau,2.5,0.025,4.275,1.0225,0.06,0.05125,0.07875,0.0275,0.0175
Tarte aux oignons et à la viande,28.0,oeuf,27.5,0.82225,158.125,37.95,0.1952499999999999,2.60425,3.4375,0.055,0.10175
Tarte aux oignons et à la viande,28.0,oignon,66.66666666666667,0.0,112.66666666666669,26.800000000000004,4.486666666666667,0.0,1.04,0.0,3.333333333333334
Tarte aux oignons et à la viande,28.0,parmesan rape,10.0,2.06,169.0,40.6,0.0,3.1,3.05,0.157,0.0
Tarte aux oignons et à la viande,28.0,pate brisee,33.333333333333336,5.366666666666667,693.3333333333335,165.66666666666669,20.36666666666667,7.966666666666666,2.7700000000000005,0.4166666666666667,1.0733333333333337
Tarte aux oignons et à la viande,28.0,viande hachee,41.66666666666666,1.25,318.75,75.83333333333333,0.0999999999999999,3.35,11.333333333333332,0.0833333333333333,0.0045833333333333
Tarte de petits légumes à la viande,9.0,Ras el Hanout,2.0,,,,,,,,
Tarte de petits légumes à la viande,9.0,ail,3.333333333333333,0.0066666666666666,48.66666666666667,11.466666666666669,2.0933333333333333,0.0256666666666666,0.5566666666666666,0.0036666666666666,0.081
Tarte de petits légumes à la viande,9.0,boeuf hache,41.66666666666666,2.770833333333333,401.25,96.25,0.00075,6.291666666666666,9.916666666666666,0.0875,0.0
Tarte de petits légumes à la viande,9.0,carotte,62.5,0.011875,49.25,11.8125,1.625,0.0625,0.34375,0.031875,0.8125
Tarte de petits légumes à la viande,9.0,courgette,100.0,0.1,64.9,15.5,1.4,0.36,0.93,0.098,1.39
Tarte de petits légumes à la viande,9.0,creme liquide,41.66666666666666,1.2,132.5,31.75,2.2,1.7916666666666663,1.3291666666666666,0.0458333333333333,1.85
Tarte de petits légumes à la viande,9.0,herbes de Provence,2.0,0.0375999999999999,23.4,5.66,0.46,0.144,0.23,0.0017599999999999,0.37
Tarte de petits légumes à la viande,9.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.998,0.0,0.0,0.0
Tarte de petits légumes à la viande,9.0,muscade,2.0,0.518,42.0,10.14,0.57,0.726,0.1252,0.0008,0.0598
Tarte de petits légumes à la viande,9.0,oeuf,9.166666666666666,0.2740833333333333,52.70833333333333,12.65,0.0650833333333333,0.8680833333333333,1.1458333333333333,0.0183333333333333,0.0339166666666666
Tarte de petits légumes à la viande,9.0,oignon,16.666666666666668,0.0,28.16666666666667,6.700000000000001,1.1216666666666668,0.0,0.26,0.0,0.8333333333333335
Tarte de petits légumes à la viande,9.0,pate feuilletee,33.333333333333336,5.3,740.0,177.0,18.03333333333333,10.333333333333336,2.626666666666667,0.5233333333333333,0.1
Tarte de petits légumes à la viande,9.0,persil,2.0,0.002,3.6,0.86,0.0696,0.0126,0.0742,0.0118,0.019
Tarte de petits légumes à la viande,9.0,pistou,2.5,0.005,3.35,0.7975,0.1025,0.0125,0.05,0.01625,0.0
Tarte de petits légumes à la viande,9.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Tarte de petits légumes à la viande,9.0,poivron rouge,50.0,0.0,75.5,17.85,3.265,0.0,0.47,0.0,3.05
Tarte de petits légumes à la viande,9.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tarte de petits légumes à la viande,9.0,thym,2.0,0.0093999999999999,8.92,2.14,0.21,0.0336,0.1112,0.00046,
Tarte de petits légumes à la viande,9.0,viande hachee,41.66666666666666,1.25,318.75,75.83333333333333,0.0999999999999999,3.35,11.333333333333332,0.0833333333333333,0.0045833333333333
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,ail,2.5,0.005,36.5,8.6,1.57,0.01925,0.4175,0.00275,0.06075
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,aubergine,50.0,0.017,,,1.195,0.07,0.56,0.00315,1.195
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,beurre,3.75,2.0775,116.25,28.2375,0.03375,3.10875,0.025875,0.0023625,0.031125
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,boeuf,50.0,0.44,177.5,42.3,2.085,1.65,4.465,0.44,0.785
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,courgette,50.0,0.05,32.45,7.75,0.7,0.18,0.465,0.049,0.695
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,farine,3.75,0.004875,56.625,13.35,2.84625,0.0307499999999999,0.3727499999999999,0.003675,0.0153749999999999
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,feuille de laurier,0.25,0.0056999999999999,3.7,0.8825,0.1215,0.0209,0.019025,0.000145,0.1215
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,huile d'olive,3.75,0.57,138.75,33.75,0.0,3.74625,0.0,0.0,0.0
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,pate feuilletee,50.0,7.95,1110.0,265.5,27.05,15.5,3.94,0.785,0.15
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,poivron jaune,37.5,0.07125,56.25,13.425,1.99875,0.225,0.375,0.0,1.8375
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,poivron rouge,37.5,0.0,56.625,13.3875,2.44875,0.0,0.3525,0.0,2.2875
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,poivron vert,37.5,0.0375,45.0,10.725,1.32375,0.1125,0.46875,0.0,1.1625
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,thym,2.0,0.0093999999999999,8.92,2.14,0.21,0.0336,0.1112,0.00046,
Tarte à la viande et  aux légumes du soleil de Bibi,5.0,tomates pelee,62.5,0.028125,48.0625,11.4375,1.18125,0.175,0.66875,0.175,1.175
Terrine de viande,7.0,cognac,2.0,,18.9,4.56,0.02,0.0,0.0,,0.0
Terrine de viande,7.0,escalope de poulet,37500.0,1980.0,528750.0,127125.0,8137.5,9000.0,2718.75,472.5,712.5
Terrine de viande,7.0,gelee,2.5,,,,0.35,0.1,0.325,,0.35
Terrine de viande,7.0,lard,25.0,8.05,832.5,202.5,0.0,22.175,0.73,0.007,0.0
Terrine de viande,7.0,oeuf,27.5,0.82225,158.125,37.95,0.1952499999999999,2.60425,3.4375,0.055,0.10175
Terrine de viande,7.0,oignon,16.666666666666668,0.0,28.16666666666667,6.700000000000001,1.1216666666666668,0.0,0.26,0.0,0.8333333333333335
Terrine de viande,7.0,pain,2.0,0.0074,23.4,5.52,1.088,0.0322,0.1802,0.0256,0.0548
Terrine de viande,7.0,poitrine fumee,2.0,0.1878,25.0,6.06,0.0158,0.522,0.312,0.0482,0.015
Terrine de viande,7.0,porc,100.0,3.52,860.0,205.0,0.24,9.78,29.1,0.12,
Terrine de viande,7.0,saute de veau,100.0,1.16,574.0,137.0,17.3,5.7,2.5,0.51,2.2
Terrine de viande,7.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tomates farcies à la viande,49.0,ail,2.5,0.005,36.5,8.6,1.57,0.01925,0.4175,0.00275,0.06075
Tomates farcies à la viande,49.0,basilic,2.0,0.0026,2.9,0.696,0.051,0.0093999999999999,0.067,0.00056,0.0074
Tomates farcies à la viande,49.0,beurre,3.75,2.0775,116.25,28.2375,0.03375,3.10875,0.025875,0.0023625,0.031125
Tomates farcies à la viande,49.0,boeuf hache,150.0,9.975,1444.5,346.5,0.0027,22.65,35.7,0.315,0.0
Tomates farcies à la viande,49.0,feuilles de laurier,0.5,0.0113999999999999,7.4,1.765,0.243,0.0418,0.03805,0.00029,0.243
Tomates farcies à la viande,49.0,lard,64.0,20.608,2131.2,518.4,0.0,56.768,1.8688,0.01792,0.0
Tomates farcies à la viande,49.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Tomates farcies à la viande,49.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Tomates farcies à la viande,49.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tomates farcies à la viande,49.0,tomate,250.0,0.0,210.75,50.25,7.575,0.0,1.25,0.0,6.5
Tomates farcies à la viande hachée faciles et rapides,25.0,Fines herbe,2.0,0.072,12.24,2.94,0.0395999999999999,0.2239999999999999,0.19,0.0086,0.016
Tomates farcies à la viande hachée faciles et rapides,25.0,gruyere,2.0,0.396,35.2,8.46,0.0,0.6920000000000001,0.5579999999999999,0.016,0.0
Tomates farcies à la viande hachée faciles et rapides,25.0,huile,15.0,2.025,555.0,135.0,0.0,14.985,0.0315,0.00147,0.0
Tomates farcies à la viande hachée faciles et rapides,25.0,jaune d'oeuf,13.75,0.001925,,,1.0051249999999998,0.01375,0.0948749999999999,0.0,1.0051249999999998
Tomates farcies à la viande hachée faciles et rapides,25.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Tomates farcies à la viande hachée faciles et rapides,25.0,riz,7.5,0.0056999999999999,46.125,10.875,2.385,0.0307499999999999,0.2294999999999999,0.0,0.0
Tomates farcies à la viande hachée faciles et rapides,25.0,tomate,250.0,0.0,210.75,50.25,7.575,0.0,1.25,0.0,6.5
Tomates farcies à la viande hachée faciles et rapides,25.0,viande hachee,200.0,6.0,1530.0,364.0,0.48,16.08,54.4,0.4,0.022
Tourte feuillettée à la viande hachée,10.0,ail,1.25,0.0025,18.25,4.3,0.785,0.009625,0.20875,0.001375,0.030375
Tourte feuillettée à la viande hachée,10.0,champignon de Pari,31.25,0.05625,50.3125,12.0,1.415625,0.1875,1.3875,0.00875,0.0
Tourte feuillettée à la viande hachée,10.0,coulis de tomate,25.0,0.02,,,2.1325,0.05,0.5125,0.22,1.375
Tourte feuillettée à la viande hachée,10.0,gruyere rape,9.375,1.85625,165.0,39.65625,0.0,3.24375,2.615625,0.075,0.0
Tourte feuillettée à la viande hachée,10.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.998,0.0,0.0,0.0
Tourte feuillettée à la viande hachée,10.0,jaune d'oeuf,6.875,0.0009625,,,0.5025624999999999,0.006875,0.0474374999999999,0.0,0.5025624999999999
Tourte feuillettée à la viande hachée,10.0,oignon,12.5,0.0,21.125,5.025,0.84125,0.0,0.195,0.0,0.625
Tourte feuillettée à la viande hachée,10.0,pates feuilletee,50.0,5.05,630.0,150.5,13.05,8.9,4.195,0.715,1.515
Tourte feuillettée à la viande hachée,10.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Tourte feuillettée à la viande hachée,10.0,poivron rouge,37.5,0.0,56.625,13.3875,2.44875,0.0,0.3525,0.0,2.2875
Tourte feuillettée à la viande hachée,10.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tourte feuillettée à la viande hachée,10.0,steak,50.0,0.365,436.5,104.0,10.4,3.55,6.7,0.5,1.985
Tourte feuillettée à la viande hachée,10.0,thym,0.625,0.0029374999999999,2.7875,0.66875,0.065625,0.0105,0.0347499999999999,0.00014375,
Tourte feuillettée à la viande hachée,10.0,tomate,15.625,0.0,13.171875,3.140625,0.4734375,0.0,0.078125,0.0,0.40625
Tourte grand-mère à la viande,19.0,ail,1.6666666666666667,0.0033333333333333,24.333333333333336,5.733333333333333,1.0466666666666666,0.0128333333333333,0.2783333333333333,0.0018333333333333,0.0405
Tourte grand-mère à la viande,19.0,gruyere rape,25.0,4.95,440.0,105.75,0.0,8.65,6.975,0.2,0.0
Tourte grand-mère à la viande,19.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.998,0.0,0.0,0.0
Tourte grand-mère à la viande,19.0,lait,2.0,0.0212,3.98,0.946,0.0964,0.0318,0.0664,0.00184,0.0924
Tourte grand-mère à la viande,19.0,muscade,2.0,0.518,42.0,10.14,0.57,0.726,0.1252,0.0008,0.0598
Tourte grand-mère à la viande,19.0,oeuf,27.5,0.82225,158.125,37.95,0.1952499999999999,2.60425,3.4375,0.055,0.10175
Tourte grand-mère à la viande,19.0,oignon,50.0,0.0,84.5,20.1,3.365,0.0,0.78,0.0,2.5
Tourte grand-mère à la viande,19.0,pates feuilletee,66.66666666666667,6.733333333333333,840.0,200.66666666666669,17.400000000000002,11.866666666666667,5.593333333333334,0.9533333333333336,2.02
Tourte grand-mère à la viande,19.0,poireau,40.0,0.0,45.6,10.96,0.892,0.0,1.024,0.0,0.72
Tourte grand-mère à la viande,19.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Tourte grand-mère à la viande,19.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tourte grand-mère à la viande,19.0,tomate,41.66666666666666,0.0,35.12499999999999,8.375,1.2625,0.0,0.2083333333333333,0.0,1.0833333333333333
Tourte grand-mère à la viande,19.0,viande hachee,83.33333333333333,2.5,637.5,151.66666666666666,0.1999999999999999,6.699999999999999,22.666666666666664,0.1666666666666666,0.0091666666666666
Tourte grand-mère à la viande,19.0,vin blanc,2.0,0.0,,,0.0808,0.0,0.0,0.000126,0.0034
Tourte viande et  fromage,32.0,gruyere rape,16.666666666666668,3.3000000000000007,293.33333333333337,70.50000000000001,0.0,5.766666666666668,4.65,0.1333333333333333,0.0
Tourte viande et  fromage,32.0,huile d'olive,2.5,0.38,92.5,22.5,0.0,2.4975,0.0,0.0,0.0
Tourte viande et  fromage,32.0,jaunes d'oeuf,18.33333333333333,0.0025666666666666,,,1.3401666666666665,0.0183333333333333,0.1264999999999999,0.0,1.3401666666666665
Tourte viande et  fromage,32.0,moutarde,2.5,0.019,15.8,3.8,0.10825,0.28,0.173,0.1575,0.0414999999999999
Tourte viande et  fromage,32.0,oignon,16.666666666666668,0.0,28.16666666666667,6.700000000000001,1.1216666666666668,0.0,0.26,0.0,0.8333333333333335
Tourte viande et  fromage,32.0,pate feuilletee,83.33333333333333,13.25,1850.0,442.5,45.08333333333333,25.83333333333333,6.566666666666666,1.3083333333333331,0.2499999999999999
Tourte viande et  fromage,32.0,persil,7.5,0.0075,13.5,3.225,0.261,0.0472499999999999,0.27825,0.04425,0.07125
Tourte viande et  fromage,32.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Tourte viande et  fromage,32.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tourte viande et  fromage,32.0,tomate,83.33333333333333,0.0,70.24999999999999,16.75,2.525,0.0,0.4166666666666666,0.0,2.1666666666666665
Tourte viande et  fromage,32.0,viande hachee,66.66666666666667,2.0,510.0,121.33333333333334,0.16,5.36,18.133333333333336,0.1333333333333333,0.0073333333333333
Tourte viande et pommes de terre,15.0,ail,2.5,0.005,36.5,8.6,1.57,0.01925,0.4175,0.00275,0.06075
Tourte viande et pommes de terre,15.0,moutarde,0.625,0.00475,3.95,0.95,0.0270625,0.07,0.04325,0.039375,0.0103749999999999
Tourte viande et pommes de terre,15.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Tourte viande et pommes de terre,15.0,pate brisee,2.0,0.322,41.6,9.94,1.222,0.478,0.1662,0.025,0.0644
Tourte viande et pommes de terre,15.0,pomme de terre,43.75,0.011375,170.625,40.20625,8.793750000000001,0.04375,0.8575,0.001575,0.74375
Tourte viande et pommes de terre,15.0,sauge,1.25,0.0,1.9,0.45875,0.0121249999999999,0.0,0.05,0.00035,0.00375
Tourte viande et pommes de terre,15.0,sel,1.25,,0.0,0.0,0.0,0.0,0.0,1.00625,0.0
Tourte viande et pommes de terre,15.0,thym,1.25,0.0058749999999999,5.575,1.3375,0.13125,0.021,0.0694999999999999,0.0002875,
Tourte à la viande et au chévre,7.0,ail,2.0,0.004,29.2,6.88,1.256,0.0154,0.3339999999999999,0.0022,0.0486
Tourte à la viande et au chévre,7.0,boeuf hache,50.0,3.325,481.5,115.5,0.0009,7.55,11.9,0.105,0.0
Tourte à la viande et au chévre,7.0,chevre,41.66666666666666,0.9,100.0,23.916666666666664,1.6708333333333332,1.3333333333333337,1.3125,0.0379166666666666,1.6708333333333332
Tourte à la viande et au chévre,7.0,creme fraiche epaisse,58.333333333333336,0.2858333333333334,700.0,165.08333333333337,31.383333333333336,1.090833333333333,6.475,0.2041666666666667,1.481666666666667
Tourte à la viande et au chévre,7.0,fromage rape,16.666666666666668,2.9333333333333336,220.0,53.33333333333334,0.0,4.416666666666667,3.3666666666666667,0.2766666666666666,0.0035
Tourte à la viande et au chévre,7.0,oeuf,27.5,0.82225,158.125,37.95,0.1952499999999999,2.60425,3.4375,0.055,0.10175
Tourte à la viande et au chévre,7.0,oignon,16.666666666666668,0.0,28.16666666666667,6.700000000000001,1.1216666666666668,0.0,0.26,0.0,0.8333333333333335
Tourte à la viande et au chévre,7.0,pate brisee,33.333333333333336,5.366666666666667,693.3333333333335,165.66666666666669,20.36666666666667,7.966666666666666,2.7700000000000005,0.4166666666666667,1.0733333333333337
Tourte à la viande et au chévre,7.0,pate feuilletee,33.333333333333336,5.3,740.0,177.0,18.03333333333333,10.333333333333336,2.626666666666667,0.5233333333333333,0.1
Tourte à la viande et au chévre,7.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Tourte à la viande et au chévre,7.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tourte à la viande et aux marrons,10.0,beurre,5.0,2.77,155.0,37.65,0.045,4.145,0.0344999999999999,0.00315,0.0414999999999999
Tourte à la viande et aux marrons,10.0,madere,25.0,0.275,,,0.9,0.55,0.15,0.275,0.475
Tourte à la viande et aux marrons,10.0,oeuf,27.5,0.82225,158.125,37.95,0.1952499999999999,2.60425,3.4375,0.055,0.10175
Tourte à la viande et aux marrons,10.0,pate brisee,62.5,10.062500000000002,1300.0,310.625,38.1875,14.9375,5.19375,0.78125,2.0125
Tourte à la viande et aux marrons,10.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Tourte à la viande et aux marrons,10.0,pomme,131.25,0.0,333.375,78.88125,16.8,0.0,0.0,0.0,16.14375
Tourte à la viande et aux marrons,10.0,porc,75.0,2.64,645.0,153.75,0.18,7.335,21.825,0.09,
Tourte à la viande et aux marrons,10.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tourte à la viande et aux pommes de terre,10.0,chair a saucisse,66.66666666666667,,893.3333333333335,215.33333333333337,0.4,19.4,9.8,0.9266666666666667,
Tourte à la viande et aux pommes de terre,10.0,creme fraiche,50.0,0.245,600.0,141.5,26.9,0.935,5.55,0.175,1.27
Tourte à la viande et aux pommes de terre,10.0,oignon,16.666666666666668,0.0,28.16666666666667,6.700000000000001,1.1216666666666668,0.0,0.26,0.0,0.8333333333333335
Tourte à la viande et aux pommes de terre,10.0,pates feuilletee,66.66666666666667,6.733333333333333,840.0,200.66666666666669,17.400000000000002,11.866666666666667,5.593333333333334,0.9533333333333336,2.02
Tourte à la viande et aux pommes de terre,10.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Tourte à la viande et aux pommes de terre,10.0,pommes de terre,58.333333333333336,0.0151666666666666,227.5,53.60833333333334,11.725,0.0583333333333333,1.1433333333333335,0.0021,0.9916666666666668
Viande hachée aux épinards,10.0,babeurre,41.66666666666666,,,,,,,,
Viande hachée aux épinards,10.0,boeuf hache,125.0,8.3125,1203.75,288.75,0.00225,18.875,29.75,0.2625,0.0
Viande hachée aux épinards,10.0,coriandre,0.8333333333333334,0.0001166666666666,0.7716666666666667,0.1858333333333333,0.0072499999999999,0.0043333333333333,0.01775,0.001,0.0072499999999999
Viande hachée aux épinards,10.0,cumin en poudre,0.8333333333333334,0.0128333333333333,14.833333333333336,3.5583333333333336,0.2808333333333334,0.1858333333333333,0.1483333333333333,0.0034999999999999,0.01875
Viande hachée aux épinards,10.0,epinards frais,83.33333333333333,0.1083333333333333,97.5,23.416666666666664,0.0,0.5833333333333333,2.8166666666666664,0.0249999999999999,0.0
