Nom recette,Nombre de commentaires,Ingrédient,Quantité,AG saturés (g),"Energie, Règlement UE N° 1169/2011 (kJ)","Energie, Règlement UE N° 1169/2011 (kcal)",Glucides (g),Lipides (g),Protéines (g),Sel chlorure de sodium (g),Sucres (g)
Ragoût végétarien aux légumes,17.0,mai,25.0,0.41,,,5.625,0.5475,0.0,0.00375,5.575
Ragoût végétarien aux légumes,17.0,oignon,50.0,0.0,84.5,20.1,3.365,0.0,0.78,0.0,2.5
Ragoût végétarien aux légumes,17.0,olive,50.0,1.175,333.5,81.0,0.0215,8.25,0.695,1.515,0.0055
Ragoût végétarien aux légumes,17.0,persil,2.0,0.002,3.6,0.86,0.0696,0.0126,0.0742,0.0118,0.019
Ragoût végétarien aux légumes,17.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Ragoût végétarien aux légumes,17.0,pommes de terre,87.5,0.02275,341.25,80.41250000000001,17.587500000000002,0.0875,1.715,0.00315,1.4875
Ragoût végétarien aux légumes,17.0,thym,2.5,0.011749999999999998,11.15,2.675,0.2625,0.042,0.13899999999999998,0.000575,
Ratatouille espagnole végétarienne,5.0,aubergine,100.0,0.034,,,2.39,0.14,1.12,0.0063,2.39
Ratatouille espagnole végétarienne,5.0,courgette,100.0,0.1,64.9,15.5,1.4,0.36,0.93,0.098,1.39
Ratatouille espagnole végétarienne,5.0,herbes de Provence,2.0,0.037599999999999995,23.4,5.66,0.46,0.14400000000000002,0.23,0.0017599999999999998,0.37
Ratatouille espagnole végétarienne,5.0,huile d'olive,11.25,1.71,416.25,101.25,0.0,11.23875,0.0,0.0,0.0
Ratatouille espagnole végétarienne,5.0,oignon,75.0,0.0,126.75,30.15,5.0475,0.0,1.17,0.0,3.75
Ratatouille espagnole végétarienne,5.0,piment,2.0,0.00062,,,0.154,0.0064,0.0374,0.0004,0.106
Ratatouille espagnole végétarienne,5.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Ratatouille espagnole végétarienne,5.0,poivrons rouge,150.0,0.0,226.5,53.55,9.795,0.0,1.41,0.0,9.15
Ratatouille espagnole végétarienne,5.0,riz,50.0,0.038,307.5,72.5,15.9,0.205,1.53,0.0,0.0
Ratatouille espagnole végétarienne,5.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Ratatouille espagnole végétarienne,5.0,tomate,62.5,0.0,52.6875,12.5625,1.89375,0.0,0.3125,0.0,1.625
Riz Tandoori végétarien,5.0,eau,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0
Riz Tandoori végétarien,5.0,huile d'olive,15.0,2.28,555.0,135.0,0.0,14.985,0.0,0.0,0.0
Riz Tandoori végétarien,5.0,pate de curry,100.0,1.65,1230.0,301.0,2.63,14.0,14.5,0.13,2.63
Riz Tandoori végétarien,5.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Riz Tandoori végétarien,5.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Riz Tandoori végétarien,5.0,tomate,125.0,0.0,105.375,25.125,3.7875,0.0,0.625,0.0,3.25
Riz cantonnais végétarien,3.0,carotte,93.75,0.0178125,73.875,17.718749999999996,2.4375,0.09375,0.5156250000000001,0.0478125,1.21875
Riz cantonnais végétarien,3.0,oeuf,41.25,1.233375,237.1875,56.925,0.292875,3.9063750000000006,5.15625,0.0825,0.15262499999999998
Riz cantonnais végétarien,3.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Riz cantonnais végétarien,3.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Salade de riz végétarienne,2.0,basilic,3.3333333333333335,0.004333333333333333,4.833333333333334,1.16,0.085,0.015666666666666666,0.11166666666666668,0.0009333333333333333,0.012333333333333333
Salade de riz végétarienne,2.0,citron,18.333333333333332,0.0,31.166666666666664,7.37,0.5756666666666667,0.0,0.20716666666666664,0.00275,0.385
Salade de riz végétarienne,2.0,courgette,2.0,0.002,1.298,0.31,0.027999999999999997,0.0072,0.018600000000000002,0.00196,0.0278
Salade de riz végétarienne,2.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.9980000000000002,0.0,0.0,0.0
Salade de riz végétarienne,2.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Salade de riz végétarienne,2.0,riz,83.33333333333333,0.06333333333333332,512.5,120.83333333333331,26.5,0.3416666666666666,2.55,0.0,0.0
Salade de riz végétarienne,2.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Salade de riz végétarienne,2.0,tomates cerise,33.333333333333336,0.0,78.33333333333334,18.56666666666667,4.333333333333334,0.0,0.27,0.0,3.333333333333334
Saucisses végétariennes,10.0,Fines herbe,1.25,0.045,7.65,1.8375,0.02475,0.14,0.11875,0.005375,0.01
Saucisses végétariennes,10.0,champignon,25.0,0.01375,22.8,5.425,0.47,0.0575,0.5925,0.003,0.3575
Saucisses végétariennes,10.0,chapelure,25.0,0.235,395.0,93.5,17.5,0.9425,3.175,0.455,1.725
Saucisses végétariennes,10.0,emmental,25.0,4.925,387.5,93.25,0.0,7.2,6.825,0.1525,0.0
Saucisses végétariennes,10.0,farine,2.0,0.0026,30.2,7.12,1.518,0.016399999999999998,0.19879999999999998,0.00196,0.008199999999999999
Saucisses végétariennes,10.0,haricot,100.0,0.042,152.0,36.3,5.1,0.19,1.95,0.0038,1.23
Saucisses végétariennes,10.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.9980000000000002,0.0,0.0,0.0
Saucisses végétariennes,10.0,oeuf,13.75,0.411125,79.0625,18.975,0.09762499999999999,1.302125,1.71875,0.0275,0.050875000000000004
Saucisses végétariennes,10.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Saucisses végétariennes,10.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Saucisses végétariennes,10.0,poivron rouge,37.5,0.0,56.625,13.3875,2.44875,0.0,0.3525,0.0,2.2875
Saucisses végétariennes,10.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Steak tartare végétarien,6.0,capre,7.5,0.01725,,,0.2625,0.0645,0.1635,0.30449999999999994,0.030749999999999996
Steak tartare végétarien,6.0,carotte,125.0,0.02375,98.5,23.625,3.25,0.125,0.6875,0.06375,1.625
Steak tartare végétarien,6.0,mayonnaise,11.25,0.8178749999999999,,,0.29475,8.46,0.153,0.156375,0.115875
Steak tartare végétarien,6.0,moutarde,7.5,0.057,47.4,11.4,0.32475000000000004,0.84,0.519,0.4725,0.1245
Steak tartare végétarien,6.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Steak tartare végétarien,6.0,persil,3.75,0.00375,6.75,1.6125,0.1305,0.023624999999999997,0.139125,0.022125,0.035625
Steak tartare végétarien,6.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Steak tartare végétarien,6.0,poivron rouge,75.0,0.0,113.25,26.775,4.8975,0.0,0.705,0.0,4.575
Steak tartare végétarien,6.0,sauce anglaise,3.75,0.058125,16.6125,3.9375,0.62625,0.09375,0.129,0.004875000000000001,0.48375
Steak tartare végétarien,6.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Steak tartare végétarien,6.0,tabasco,1.25,,,,,,,,
Steak végétarien,4.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055000000000000005,0.1215
Steak végétarien,4.0,cumin,7.5,0.1155,133.5,32.025,2.5275000000000003,1.6725,1.335,0.0315,0.16875
Steak végétarien,4.0,curry,15.0,0.2475,184.5,45.15,0.39449999999999996,2.1,2.175,0.019500000000000003,0.39449999999999996
Steak végétarien,4.0,echalote,20.0,0.024,56.4,13.38,2.46,0.08,0.4,0.0,0.76
Steak végétarien,4.0,farine,11.25,0.014625,169.875,40.05,8.53875,0.09225,1.11825,0.011025,0.046125
Steak végétarien,4.0,graines de courge,7.5,0.00465,,,0.37949999999999995,0.019500000000000003,0.0495,0.0033749999999999995,0.18974999999999997
Steak végétarien,4.0,graines de tournesol,7.5,0.46725,,,0.7575,4.1625,1.8825,0.00105,0.1965
Steak végétarien,4.0,harissa,1.875,0.0088125,,,0.136875,0.054375,0.051000000000000004,0.0526875,
Steak végétarien,4.0,huile d'olive,7.5,1.14,277.5,67.5,0.0,7.4925,0.0,0.0,0.0
Steak végétarien,4.0,mai,31.25,0.5125,,,7.03125,0.684375,0.0,0.0046875,6.96875
Steak végétarien,4.0,muscade,1.25,0.32375,26.25,6.3375,0.35625,0.45375,0.07824999999999999,0.0005,0.037375000000000005
Steak végétarien,4.0,oeuf,55.0,1.6445,316.25,75.9,0.39049999999999996,5.2085,6.875,0.11,0.20350000000000001
Steak végétarien,4.0,pavot,7.5,0.35175000000000006,171.0,41.325,1.0275,3.2325,1.4775,0.004425,0.22425
Steak végétarien,4.0,petits poi,62.5,0.030625,,,4.96875,0.16875,3.21875,0.1125,2.90625
Steak végétarien,4.0,pignon,7.5,0.41475,,,0.47324999999999995,4.875,1.215,0.001725,0.39075000000000004
Steak végétarien,4.0,poivre,7.5,0.2175,103.5,24.75,2.9625,0.5625,0.9975,0.0026999999999999997,0.048
Steak végétarien,4.0,poivron,75.0,0.1425,112.5,26.85,3.9975,0.45,0.75,0.0,3.675
Steak végétarien,4.0,sel,3.75,,0.0,0.0,0.0,0.0,0.0,3.01875,0.0
Steaks végétariens aux haricots rouges,23.0,farine,2.0,0.0026,30.2,7.12,1.518,0.016399999999999998,0.19879999999999998,0.00196,0.008199999999999999
Steaks végétariens aux haricots rouges,23.0,haricots rouge,100.0,0.19,487.0,116.0,12.3,0.6,9.63,0.021,0.5
Steaks végétariens aux haricots rouges,23.0,huile,7.5,1.0125,277.5,67.5,0.0,7.4925,0.01575,0.000735,0.0
Steaks végétariens aux haricots rouges,23.0,oeuf,13.75,0.411125,79.0625,18.975,0.09762499999999999,1.302125,1.71875,0.0275,0.050875000000000004
Steaks végétariens aux haricots rouges,23.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Steaks végétariens aux haricots rouges,23.0,piment de Cayenne,2.0,0.0652,31.2,7.52,0.588,0.34600000000000003,0.24,0.0015,0.20600000000000002
Steaks végétariens aux haricots rouges,23.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Steaks végétariens aux haricots rouges,23.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Stir fry végétarien,17.0,Fleur,2.0,0.00194,1.746,0.418,0.032,0.0092,0.032,0.00034,0.0318
Stir fry végétarien,17.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055000000000000005,0.1215
Stir fry végétarien,17.0,carotte,2.0,0.00037999999999999997,1.5759999999999998,0.37799999999999995,0.052000000000000005,0.002,0.011000000000000001,0.0010199999999999999,0.026000000000000002
Stir fry végétarien,17.0,citron,2.0,0.0,3.4,0.804,0.06280000000000001,0.0,0.0226,0.0003,0.042
Stir fry végétarien,17.0,courgette,100.0,0.1,64.9,15.5,1.4,0.36,0.93,0.098,1.39
Stir fry végétarien,17.0,huile de sesame,2.0,0.298,74.0,18.0,0.0,2.0,0.0,0.0,0.0
Stir fry végétarien,17.0,legume,2.0,0.0092,5.84,1.396,0.07200000000000001,0.06,0.128,0.0138,0.0518
Stir fry végétarien,17.0,miel,2.5,0.0,,,2.0425,0.0,0.014000000000000002,0.00025,1.995
Stir fry végétarien,17.0,oignon,50.0,0.0,84.5,20.1,3.365,0.0,0.78,0.0,2.5
Stir fry végétarien,17.0,petit piment,15.0,0.00465,,,1.155,0.048,0.2805,0.003,0.795
Stir fry végétarien,17.0,sauce soja,22.5,0.0019125000000000001,43.425,10.2375,0.8190000000000001,0.0225,1.5930000000000002,4.1850000000000005,0.29700000000000004
Tajine végétarien (légumes et épices),5.0,bouillon,2.0,0.0216,16.64,3.94,0.618,0.062,0.21600000000000003,0.9640000000000001,0.044000000000000004
Tajine végétarien (légumes et épices),5.0,carotte,125.0,0.02375,98.5,23.625,3.25,0.125,0.6875,0.06375,1.625
Tajine végétarien (légumes et épices),5.0,coriandre,2.0,0.00028000000000000003,1.8519999999999999,0.446,0.0174,0.0104,0.0426,0.0024,0.0174
Tajine végétarien (légumes et épices),5.0,courgette,50.0,0.05,32.45,7.75,0.7,0.18,0.465,0.049,0.695
Tajine végétarien (légumes et épices),5.0,epices pour tajine,2.0,0.0968,28.8,6.92,0.754,0.20800000000000002,0.248,0.00096,0.042800000000000005
Tajine végétarien (légumes et épices),5.0,navet,250.0,0.02,,,9.5,0.5,2.25,0.1825,7.25
Tajine végétarien (légumes et épices),5.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Tajine végétarien (légumes et épices),5.0,raisins sec,2.0,0.0062,27.2,6.42,1.464,0.018000000000000002,0.06,0.00026,1.406
Tajine végétarien (légumes et épices),5.0,tomate,31.25,0.0,26.34375,6.28125,0.946875,0.0,0.15625,0.0,0.8125
Tapenade Végétarienne,19.0,ail,2.5,0.005,36.5,8.6,1.57,0.01925,0.4175,0.0027500000000000003,0.06075
Tapenade Végétarienne,19.0,creme fraiche,1.25,0.006125,15.0,3.5375,0.6725,0.023375000000000003,0.13875,0.004375,0.03175
Tapenade Végétarienne,19.0,moutarde,1.25,0.0095,7.9,1.9,0.054125,0.14,0.08650000000000001,0.07875,0.020749999999999998
Tapenade Végétarienne,19.0,olives noire,62.5,1.46875,,,0.03125,12.1875,0.93125,1.7,0.0
Tapenade Végétarienne,19.0,vinaigre balsamique,3.75,0.0,19.9125,4.6875,0.9675,0.0,0.025875,0.00255,0.71625
Tarniflette (ou tartiflette végétarienne),9.0,creme,2.0,0.35600000000000004,22.2,5.38,0.0574,0.52,0.0564,0.0016,0.0554
Tarniflette (ou tartiflette végétarienne),9.0,eau,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00095,0.0
Tarniflette (ou tartiflette végétarienne),9.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Tarniflette (ou tartiflette végétarienne),9.0,pommes de terre,525.0,0.13649999999999998,2047.5,482.475,105.525,0.525,10.29,0.0189,8.925
Tarniflette (ou tartiflette végétarienne),9.0,reblochon,125.0,23.5,1687.5,407.5,0.0,34.25,24.875,1.5875,0.0
Tarniflette (ou tartiflette végétarienne),9.0,sauce soja,2.0,0.00017,3.86,0.91,0.0728,0.002,0.1416,0.37200000000000005,0.0264
Tarniflette (ou tartiflette végétarienne),9.0,vin blanc sec,25.0,0.0,,,1.01,0.0,0.0,0.001575,0.0425
Tartare végétarien de betteraves rouges au fromage de chèvre,30.0,betterave,75.0,0.1125,135.0,32.1,5.3475,0.3,1.08,0.1725,5.025
Tartare végétarien de betteraves rouges au fromage de chèvre,30.0,capre,3.75,0.008625,,,0.13125,0.03225,0.08175,0.15224999999999997,0.015374999999999998
Tartare végétarien de betteraves rouges au fromage de chèvre,30.0,echalote,10.0,0.012,28.2,6.69,1.23,0.04,0.2,0.0,0.38
Tartare végétarien de betteraves rouges au fromage de chèvre,30.0,fromage de chevre,125.0,30.75,2287.5,550.0,0.0,44.5,37.375,1.325,
Tartare végétarien de betteraves rouges au fromage de chèvre,30.0,huile d'olive,25.0,3.8,925.0,225.0,0.0,24.975,0.0,0.0,0.0
Tartare végétarien de betteraves rouges au fromage de chèvre,30.0,mayonnaise,18.75,1.363125,,,0.49125,14.1,0.25500000000000006,0.26062499999999994,0.193125
Tartare végétarien de betteraves rouges au fromage de chèvre,30.0,persil,2.0,0.002,3.6,0.86,0.0696,0.0126,0.0742,0.0118,0.019
Tartare végétarien de betteraves rouges au fromage de chèvre,30.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Tartare végétarien de betteraves rouges au fromage de chèvre,30.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tartare végétarien de betteraves rouges au fromage de chèvre,30.0,tabasco,2.0,,,,,,,,
Tartare végétarien de betteraves rouges au fromage de chèvre,30.0,vinaigre de xere,3.75,0.0,3.6525,0.8475,0.023250000000000003,0.00375,0.0015,0.0012374999999999999,0.0015
Tarte aux poireaux et au tofu fumé,0.0,comte,25.0,5.625,432.5,104.5,0.0,8.65,6.675,0.2,0.0
Tarte aux poireaux et au tofu fumé,0.0,creme,75.0,13.35,832.5,201.75,2.1525,19.5,2.115,0.06,2.0775
Tarte aux poireaux et au tofu fumé,0.0,huile,7.5,1.0125,277.5,67.5,0.0,7.4925,0.01575,0.000735,0.0
Tarte aux poireaux et au tofu fumé,0.0,oeuf,41.25,1.233375,237.1875,56.925,0.292875,3.9063750000000006,5.15625,0.0825,0.15262499999999998
Tarte aux poireaux et au tofu fumé,0.0,pate brisee,50.0,8.05,1040.0,248.5,30.55,11.95,4.155,0.625,1.61
Tarte aux poireaux et au tofu fumé,0.0,poireau,90.0,0.0,102.6,24.66,2.0069999999999997,0.0,2.3040000000000003,0.0,1.62
Tarte aux poireaux et au tofu fumé,0.0,sel et poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Tarte aux poireaux et au tofu fumé,0.0,tofu fume Cereal Bio,100.0,1.35,617.0,148.0,2.87,8.5,14.7,0.025,0.57
Tarte du soir végétarienne,14.0,buche de chevre,62.5,10.125,737.5,178.125,0.0,14.5625,11.5,0.9875,0.0
Tarte du soir végétarienne,14.0,courgette,100.0,0.1,64.9,15.5,1.4,0.36,0.93,0.098,1.39
Tarte du soir végétarienne,14.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.9980000000000002,0.0,0.0,0.0
Tarte du soir végétarienne,14.0,lait,50.0,0.53,99.5,23.65,2.41,0.795,1.66,0.046,2.31
Tarte du soir végétarienne,14.0,moutarde,2.0,0.0152,12.64,3.04,0.0866,0.22399999999999998,0.1384,0.126,0.0332
Tarte du soir végétarienne,14.0,oeuf,27.5,0.82225,158.125,37.95,0.19524999999999998,2.60425,3.4375,0.055,0.10175000000000001
Tarte du soir végétarienne,14.0,origan,2.0,0.031,22.0,5.3,0.528,0.08560000000000001,0.18,0.00126,0.0818
Tarte du soir végétarienne,14.0,pate brisee,50.0,8.05,1040.0,248.5,30.55,11.95,4.155,0.625,1.61
Tarte du soir végétarienne,14.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Tarte du soir végétarienne,14.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tarte du soir végétarienne,14.0,thym,2.0,0.009399999999999999,8.92,2.14,0.21,0.0336,0.1112,0.00046,
Tarte du soir végétarienne,14.0,tomate,125.0,0.0,105.375,25.125,3.7875,0.0,0.625,0.0,3.25
"Tarte provençale fine, light, végétarienne, économique, rapide",36.0,brick,0.6666666666666666,,7.066666666666666,1.7,0.08199999999999999,0.12066666666666666,0.06933333333333333,0.009000000000000001,0.010666666666666666
"Tarte provençale fine, light, végétarienne, économique, rapide",36.0,courgette,33.333333333333336,0.03333333333333334,21.633333333333336,5.166666666666668,0.4666666666666666,0.12,0.31000000000000005,0.03266666666666667,0.4633333333333334
"Tarte provençale fine, light, végétarienne, économique, rapide",36.0,herbes de Provence,2.0,0.037599999999999995,23.4,5.66,0.46,0.14400000000000002,0.23,0.0017599999999999998,0.37
"Tarte provençale fine, light, végétarienne, économique, rapide",36.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.9980000000000002,0.0,0.0,0.0
"Tarte provençale fine, light, végétarienne, économique, rapide",36.0,oignon,16.666666666666668,0.0,28.16666666666667,6.700000000000001,1.1216666666666668,0.0,0.26,0.0,0.8333333333333335
"Tarte provençale fine, light, végétarienne, économique, rapide",36.0,origan,2.0,0.031,22.0,5.3,0.528,0.08560000000000001,0.18,0.00126,0.0818
"Tarte provençale fine, light, végétarienne, économique, rapide",36.0,persil,2.0,0.002,3.6,0.86,0.0696,0.0126,0.0742,0.0118,0.019
"Tarte provençale fine, light, végétarienne, économique, rapide",36.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
"Tarte provençale fine, light, végétarienne, économique, rapide",36.0,poivron,50.0,0.095,75.0,17.9,2.665,0.3,0.5,0.0,2.45
"Tarte provençale fine, light, végétarienne, économique, rapide",36.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
"Tarte provençale fine, light, végétarienne, économique, rapide",36.0,tomate,104.16666666666667,0.0,87.8125,20.937500000000004,3.15625,0.0,0.5208333333333334,0.0,2.708333333333334
Tarte provençale végétarienne tomates séchées-fêta,10.0,beurre,2.0,1.1079999999999999,62.0,15.06,0.018000000000000002,1.6580000000000001,0.0138,0.00126,0.0166
Tarte provençale végétarienne tomates séchées-fêta,10.0,champignon de Pari,41.666666666666664,0.075,67.08333333333333,15.999999999999998,1.8875,0.24999999999999997,1.85,0.011666666666666665,0.0
Tarte provençale végétarienne tomates séchées-fêta,10.0,feta,16.666666666666668,2.8000000000000007,196.66666666666669,47.5,0.10833333333333334,4.050000000000001,2.466666666666667,0.37833333333333335,0.0
Tarte provençale végétarienne tomates séchées-fêta,10.0,moutarde,1.6666666666666667,0.012666666666666668,10.533333333333335,2.533333333333333,0.07216666666666667,0.18666666666666668,0.11533333333333333,0.105,0.027666666666666666
Tarte provençale végétarienne tomates séchées-fêta,10.0,oignon,33.333333333333336,0.0,56.33333333333334,13.400000000000002,2.2433333333333336,0.0,0.52,0.0,1.666666666666667
Tarte provençale végétarienne tomates séchées-fêta,10.0,olives verte,8.0,0.1864,50.96,12.4,0.0,1.256,0.1048,0.252,0.0
Tarte provençale végétarienne tomates séchées-fêta,10.0,pate brisee,33.333333333333336,5.366666666666667,693.3333333333335,165.66666666666669,20.36666666666667,7.966666666666666,2.7700000000000005,0.41666666666666674,1.0733333333333335
Tarte provençale végétarienne tomates séchées-fêta,10.0,pignon,2.0,0.1106,,,0.12619999999999998,1.3,0.324,0.00046,0.1042
Tarte provençale végétarienne tomates séchées-fêta,10.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Tarte provençale végétarienne tomates séchées-fêta,10.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tarte provençale végétarienne tomates séchées-fêta,10.0,tomate sechee,25.0,0.115,,,10.825,0.7475,3.55,0.155,9.4
Tarte végétarienne Dida,5.0,Parmesan,2.0,0.41200000000000003,33.8,8.12,0.0,0.62,0.61,0.031400000000000004,0.0
Tarte végétarienne Dida,5.0,courgette,50.0,0.05,32.45,7.75,0.7,0.18,0.465,0.049,0.695
Tarte végétarienne Dida,5.0,creme liquide,50.0,1.44,159.0,38.1,2.64,2.15,1.595,0.055,2.22
Tarte végétarienne Dida,5.0,farine,7.5,0.009750000000000002,113.25,26.7,5.6925,0.06149999999999999,0.7454999999999999,0.00735,0.030749999999999996
Tarte végétarienne Dida,5.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.9980000000000002,0.0,0.0,0.0
Tarte végétarienne Dida,5.0,lait,12.5,0.1325,24.875,5.9125,0.6025,0.19875,0.415,0.0115,0.5775
Tarte végétarienne Dida,5.0,oeuf,41.25,1.233375,237.1875,56.925,0.292875,3.9063750000000006,5.15625,0.0825,0.15262499999999998
Tarte végétarienne Dida,5.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Tarte végétarienne Dida,5.0,pate feuilletee,50.0,7.95,1110.0,265.5,27.05,15.5,3.94,0.785,0.15
Tarte végétarienne Dida,5.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Tarte végétarienne Dida,5.0,pommes de terre,131.25,0.034124999999999996,511.875,120.61875,26.38125,0.13125,2.5725,0.004725,2.23125
Tarte végétarienne Dida,5.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tarte végétarienne Dida,5.0,tomate,93.75,0.0,79.03125,18.843750000000004,2.840625,0.0,0.46875,0.0,2.4375
Tarte végétarienne aux aubergines et courgettes,23.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055000000000000005,0.1215
Tarte végétarienne aux aubergines et courgettes,23.0,aubergine,100.0,0.034,,,2.39,0.14,1.12,0.0063,2.39
Tarte végétarienne aux aubergines et courgettes,23.0,beurre tendre,37.5,,1162.5,283.125,0.1875,31.275,0.2625,0.020625,
Tarte végétarienne aux aubergines et courgettes,23.0,courgette,50.0,0.05,32.45,7.75,0.7,0.18,0.465,0.049,0.695
Tarte végétarienne aux aubergines et courgettes,23.0,curry,2.0,0.033,24.6,6.02,0.0526,0.28,0.29,0.0026,0.0526
Tarte végétarienne aux aubergines et courgettes,23.0,eau,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0002375,0.0
Tarte végétarienne aux aubergines et courgettes,23.0,farine,75.0,0.0975,1132.5,267.0,56.925,0.6149999999999999,7.455,0.07350000000000001,0.30749999999999994
Tarte végétarienne aux aubergines et courgettes,23.0,herbes de Provence,2.0,0.037599999999999995,23.4,5.66,0.46,0.14400000000000002,0.23,0.0017599999999999998,0.37
Tarte végétarienne aux aubergines et courgettes,23.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.9980000000000002,0.0,0.0,0.0
Tarte végétarienne aux aubergines et courgettes,23.0,mozzarella,20.0,2.34,188.6,45.4,0.15,3.54,3.22,0.12,0.14
Tarte végétarienne aux aubergines et courgettes,23.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Tarte végétarienne aux aubergines et courgettes,23.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Tarte végétarienne aux aubergines et courgettes,23.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tarte végétarienne aux aubergines et courgettes,23.0,tomate,93.75,0.0,79.03125,18.843750000000004,2.840625,0.0,0.46875,0.0,2.4375
Tomates au four végétariennes,2.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055000000000000005,0.1215
Tomates au four végétariennes,2.0,huile d'olive,50.0,7.6,1850.0,450.0,0.0,49.95,0.0,0.0,0.0
Tomates au four végétariennes,2.0,pain,240.0,0.888,2808.0,662.4,130.56,3.8640000000000003,21.624000000000002,3.072,6.5760000000000005
Tomates au four végétariennes,2.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Tomates au four végétariennes,2.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tomates au four végétariennes,2.0,tabasco,2.0,,,,,,,,
Tomates au four végétariennes,2.0,thym,3.75,0.017625,16.725,4.0125,0.39375,0.063,0.2085,0.0008625,
Tomates au four végétariennes,2.0,tomate,125.0,0.0,105.375,25.125,3.7875,0.0,0.625,0.0,3.25
Tomates farcies végétariennes,14.0,carotte,11.25,0.0021375,8.865,2.1262499999999998,0.2925,0.01125,0.061875000000000006,0.0057374999999999995,0.14625
Tomates farcies végétariennes,14.0,fromage frais,30.0,1.152,,,6.27,1.5539999999999998,1.161,0.08100000000000002,5.67
Tomates farcies végétariennes,14.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.9980000000000002,0.0,0.0,0.0
